track_id,title,artist,genres,tags,lyrics
110108,Rainbow Ride,Azureflux,Electronic,"['chiptune', '8bit']",
110110,Journey (Azureflux Remix),McMaNGOS,Electronic,"['chiptune', '8bit']",
110208,La tapa del sábado,Circus Marcus,Experimental,[],
110209,La tapa del viernes,Circus Marcus,Experimental,[],
110261,Mad Humans (J. Glaze Remix),Kellee Maize & J. Glaze Productions,Hip-Hop,"['dance', 'dance music', 'electronic pop', 'electronic dance', 'independent musician', 'electro pop', 'indy pop', 'hipster', 'female rapper', 'hip hop', 'electronic', 'electronic ambient']",
110263,Owl Time (J. Glaze and Udachi Remix),Kellee Maize & J. Glaze & Udachi,Hip-Hop,"['dance', 'dance music', 'electronic pop', 'electronic dance', 'independent musician', 'electro pop', 'indy pop', 'hipster', 'female rapper', 'hip hop', 'electronic', 'electronic ambient']",
110266,Hasta Abajo Remix (J. Glaze and Mike Cash Remix),Kellee Maize & J. Glaze & Mike Cash,Hip-Hop,"['dance', 'dance music', 'electronic pop', 'electronic dance', 'independent musician', 'electro pop', 'indy pop', 'hipster', 'female rapper', 'hip hop', 'electronic', 'electronic ambient']",
110384,Train Coming In,Peter Biedermann,Folk,[],
110417,The Great Show,Vows,Rock,[],
110436,A Stranger's Map Of Texas,Michael Chapman,Folk,[],
110448,Demmadont,Papascandy,International,[],
110452,Dubadont (chalart58 remix),Papascandy,International,[],
110611,Happy Birthday To You,Jeff Kolar,Experimental,[],
110623,Albertine,Mirbeau,Experimental,[],
110629,"Red, Like a Lock of Her Hair",Mirbeau,Experimental,[],
110634,No Pilot,Eidetic Seeing,Rock,[],
110651,Stucazz?!!,Il Sogno Del Marinaio,Instrumental,[],
110689,Gli Spiriti,Anima,Electronic,[],
110691,The Waning Moon,Anima,Electronic,[],
110743,Textbook,The Impossebulls,Hip-Hop,[],
110756,Mediaocrity,The Impossebulls,Hip-Hop,[],
110774,RSVP (Part 2),The Impossebulls,Hip-Hop,[],
110775,Volume (Video Edit),The Impossebulls,Hip-Hop,[],
110928,Alice,Humble Tripe,Folk,[],
110980,Time Forward,Antethic,Rock,[],
111146,Prelude 1,Rod Hamilton,Instrumental,[],
111151,Prelude 2,Rod Hamilton,Instrumental,[],
111153,Aqua 1,Rod Hamilton,Instrumental,[],
111154,Treppe 3,Rod Hamilton,Instrumental,[],
111187,Oaks,Sondra Sun-Odeon,Folk,[],
111188,Moved By Joy,Sondra Sun-Odeon,Folk,[],
111223,Stalker Theme,Mystified,Instrumental,[],
111224,Calm Before The Storm,Mystified,Instrumental,[],
111225,Zombie Theme,Mystified,Instrumental,[],
111228,Detective Theme,Mystified,Instrumental,[],
111311,+4294 69 -1427,Lately Kind of Yeah,Rock,[],
111378,Keep Walking Away,Fierbinteanu,Pop,[],
111382,Love Will Keep Us Rocking,Fierbinteanu,Pop,[],
111385,Modest Valhala,Fierbinteanu,Pop,[],
111390,Partners,Fierbinteanu,Pop,[],
111391,Ramirez,Fierbinteanu,Pop,[],
111399,Unaware,Fierbinteanu,Pop,[],
111460,Jaguar Witch,Fields Ohio,Experimental,[],
111579,ready for the tomatoes,Jarby Mc Coy,Experimental,[],
111658,awake,springtide,Rock,[],
111793,hobhor,Nightech,Instrumental,[],
111934,A Thing or Two,Ebsa,Hip-Hop,[],
111935,Hustle Legit,Ebsa,Hip-Hop,[],
111937,Remain Resolute,Ebsa,Hip-Hop,[],
111938,Not Without a Fight,Ebsa,Hip-Hop,[],
112000,Green,Serakhe0n,Instrumental,"['dark', 'ambient']",
112065,She,Still Pluto,Rock,[],
112197,Fairies at the Bottom of Our Garden,Dead Peoples Records,Experimental,[],
112199,Me!,Dead Peoples Records,Experimental,[],
112209,Flurry,The OO-Ray,Instrumental,[],
112215,Tried Tree,long_loaf,Experimental,[],
112668,45,ODOR BABY,Experimental,[],
112733,Forsaken,Is,Rock,[],
112768,w8 4 the dark 4ce!!,Richard Jonas,Electronic,[],
112769,snelle asswiper,Richard Jonas,Electronic,[],
112770,iks rated,Richard Jonas,Electronic,[],
112790,Counting Sundays,Pyrn,Experimental,"['alternative rock', 'metal', 'alternative', 'post grunge']",
113018,Troubles I've seen,Malaventura,Pop,[],
113020,Polinesia,Malaventura,Pop,[],
113026,Space is my pace,Malaventura,Pop,[],
113030,Poetikal Refugee ft. Mikey Krumins aka Dyems,One S.P.,Hip-Hop,[],
113031,Red Weed ft. DJ Swiss Cheez,One S.P.,Hip-Hop,[],
113033,I Told Jesus ft. Sharam Shahbazi (Asthmatic Astronaut Remix),One S.P.,Hip-Hop,[],
113036,The Drop (Gung Who Version),Tickle,Hip-Hop,[],
113165,Un' Ultima Carezza,I Re della Spiaggia,Rock,[],
113259,Povo Que Caís Descalço,Dead Combo,International,[],
113263,Pasadinha,Mendes Brothers,International,[],
113264,Sweet Mother,Sly COLLINS,International,[],
113266,YEIZON,YEIZON,International,[],
113271,Takeru Ishikawa & Anji Bee - Favor Tweet,CC Asia Band,International,[],
113273,Ubogi Poeta,Ortalio,International,[],
113281,Άλλες Ζωές,Dimitris Bakoulis,International,[],
113305,Dios anda pedo (DJ Edwin Remix),Los Margaritos,Rock,[],
113512,Once the Sky,A Crooked Pulse,Rock,[],
113558,La voie lactée,Hazy Montagne Mystique,Experimental,[],
113564,"Danzad, Danzad, Malditos",Bit Laden,Experimental,[],
113946,From The Living Room,Brett Saxon,Folk,[],
113949,One Thing,Brett Saxon,Folk,[],
113973,Spontaneous Existence,Little Glass Men,Electronic,['tracks to sync'],
114049,Zaduu (Feat. Crystal Tokyo),Aviscerall,Hip-Hop,[],
114062,Union Square (Anthony Seeha Remix),Decktonic,Electronic,[],
114065,This Love Is Faux Real (Raw Mix),Decktonic,Electronic,[],
114077,Winter Theme,Blue Dot Sessions,Instrumental,[],
114212,Old Fashioned Lullaby,Squire Tuck,Instrumental,[],
114222,Ukulele Blues,Squire Tuck,Instrumental,[],
114232,Waypost,Blue Dot Sessions,Instrumental,[],
114233,Sandstorm,Blue Dot Sessions,Instrumental,[],
114242,Disco Time,Tentacles,Electronic,[],
114279,Bipolar Bear,Azureflux,Electronic,['8bit'],
114297,Time For The New Jack,Track Jackit,Electronic,[],
114387,Mutter (Instrumental),Quaro,Electronic,[],
114388,Mutter,Quaro,Electronic,[],
114390,Poison,Quaro,Electronic,[],
114395,Reflections Across The Sky,Scott Holmes,Rock,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",
114396,Breathe New Life,Scott Holmes,Rock,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",
114405,Reminiscence,Scott Holmes,Rock,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",
114406,Breathe New Life ll,Scott Holmes,Rock,"['downtempo', 'downtempo chill-out', 'downtemp', 'filmscore', 'film score', 'soundtrack', 'ambient electronic', 'shoegaze', 'postrock', 'chillout', 'acoustic', 'thought provolking', 'psybient']",
114409,Always The Last To Know,Scott Holmes,Rock,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",
114410,Ascension,Scott Holmes,Rock,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",
114411,Levels Of Greatness,Scott Holmes,Rock,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",
114413,Signals,Scott Holmes,Rock,"['acoustic', 'shoegaze', 'folk', 'filmscore', 'thought provolking', 'film soundtrack', 'thoughtful', 'indie', 'film', 'chillout', 'alternative']",
114532,Diner Gothic - Bottomless,Blue Dot Sessions,Instrumental,[],
114536,Diner Gothic - Intercept,Blue Dot Sessions,Instrumental,[],
114538,Liquor Files - Hickory,Blue Dot Sessions,Instrumental,[],
114545,shmoove,epsilon not,Electronic,"['ambient', 'trip-hop', 'chillwave', 'psychedelic', 'nu-disco', 'electronic', 'boom bap', 'synth', 'electro', 'house', 'dance', 'hiphop', 'trippy']",
114940,Di fishelekh in vaser,Zingeray!,International,[],
114976,stormy castles (future),last king of poland,Experimental,[],
115011,"Squire Tuck - Funk In, Funk Out",Squire Tuck,Instrumental,"['instrumental rock', 'indie rock', 'acoustic rock', 'rock']",
115125,Time To Climb,PC-ONE,Experimental,[],
115263,Taya Vecher,Niva,International,[],
115271,Čoček of Vranje,Catherine Foster Brass Band,International,[],
115272,Ilčovice mlada nevesta,Catherine Foster Brass Band,International,[],
115273,Palma Il,Catherine Foster Brass Band,International,[],
115292,Squire Tuck - Ukulele Blues,Squire Tuck,Instrumental,[],
115472,Farsical - Slow Driver,Blue Dot Sessions,Instrumental,[],
115722,Sunrise,Martin R.,Electronic,"['acid', 'techno', 'dub']",
115735,Rage (feat Vosmoy),Still Pluto,Rock,[],
115761,Roland Garros 2048,Zoliborz,Rock,[],
115769,Moonsea,Jelsonic,Instrumental,[],
115772,The Returning,Jelsonic,Instrumental,[],
115773,Theme For An Unmade Space Film,Jelsonic,Instrumental,[],
115811,OST 01 Tutorial,sawsquarenoise,Electronic,[],
115814,OST 04 Ship under attack,sawsquarenoise,Electronic,[],
115815,OST 05 Go Go Go,sawsquarenoise,Electronic,[],
115817,On Axis,PC-ONE,Experimental,[],
115849,8am,Dead Peoples Records,Experimental,[],
115930,Pony Feelings,Flor Braier,Folk,[],
115932,Al Revés,Flor Braier,Folk,[],
116099,Stingray - On the Court,Blue Dot Sessions,Instrumental,[],
116119,Electric Skeleton,10ksqft Werehaus,Experimental,"['horror', 'horror soundtrack', 'warehousecore', 'industrial']",
116175,Misty Mountain Rendezvous,Squire Tuck,Instrumental,[],
116239,Bonus Life,Radarsat-1,Electronic,[],
116243,South Shore Strut,The Crayon Industry,Electronic,[],
116261,000010KSQFT00564-T4,10ksqft Werehaus,Experimental,"['horror', 'horror soundtrack', 'warehousecore', 'industrial']",
116372,Cornstalkers CBC Is a Liar,{AN} Eel,Experimental,"['neal d retke', 'surrism-phonethics']",
116383,The Flight of the Bumblebee (Nikolai Andrejewitsch Rimski-Korsakow),Jaan Patterson,Experimental,"['ungetreu', 'surrism', 'masters remastered', 'fma', 'wfmu', 'jaan patterson']",
116451,December Mourning,Montana Skies,Folk,"['instrumental', 'electric cello', 'tango', 'flamenco', 'gypsy jazz', 'classical guitar', 'cello', 'chamber folk', 'progressive art', 'chamber music']",
116452,The Edge of Night,Montana Skies,Folk,"['instrumental', 'electric cello', 'tango', 'flamenco', 'gypsy jazz', 'classical guitar', 'cello', 'chamber folk', 'progressive art', 'chamber music']",
116456,Canyon Breeze,Montana Skies,Folk,"['instrumental', 'electric cello', 'tango', 'flamenco', 'gypsy jazz', 'classical guitar', 'cello', 'chamber folk', 'progressive art', 'chamber music']",
116457,Canyon Breeze (live),Montana Skies,Folk,"['instrumental', 'electric cello', 'tango', 'flamenco', 'gypsy jazz', 'classical guitar', 'cello', 'chamber folk', 'progressive art', 'chamber music']",
116464,Tango Anal,Bit Laden,Experimental,[],
116466,Anders,Blue Dot Sessions,Instrumental,[],
116468,Theme,Blue Dot Sessions,Instrumental,[],
116487,Scraper,Blue Dot Sessions,Instrumental,[],
116491,Wistful,Blue Dot Sessions,Instrumental,[],
116527,Declaration of Love,Squire Tuck,Instrumental,"['instrumental rock', 'soundtracks', 'acoustic and electric guitar']",
116549,Charge into 2015,Dexter Britain,Instrumental,[],
116587,Toccata and Fugue (Johann Sebastian Bach),Jaan Patterson,Experimental,"['ungetreu', 'surrism', 'masters remastered', 'fma', 'wfmu', 'jaan patterson']",
116706,Henry Martin,Howie Mitchell,Folk,[],
116733,The Nocturne - Mandel,Blue Dot Sessions,Instrumental,[],
116736,The Nocturne - Eleven,Blue Dot Sessions,Instrumental,[],
116755,Emptiness,Alex Mason,Instrumental,[],
116759,Raid On The Camp,Alex Mason,Instrumental,[],
116833,Sad,King Vulture,Rock,[],
116868,Ray Gun - Take a Tiny Train,Blue Dot Sessions,Instrumental,[],
116882,Fortsetzung Folgt,Gumbel,Electronic,[],
117169,An Introduction to Beetles,Blue Dot Sessions,Instrumental,[],
117170,Insatiable Toad,Blue Dot Sessions,Instrumental,[],
117171,Inside the Origami Violin,Blue Dot Sessions,Instrumental,[],
117472,Patty Cake,Attic Ted,Pop,[],
117473,I Dont Mind,Attic Ted,Pop,[],
117610,Outside the Terminal,Blue Dot Sessions,Instrumental,[],
117626,bonus - La jeune Pierre - alt piano mix,Ulrike Mod,Instrumental,[],
117630,Story Of A Breath,Julia K. Mars,Folk,[],
117631,The Answer,Julia K. Mars,Folk,[],
117884,Green Skull,Connections,Rock,[],
117945,Como - Amigos Adubados,Buguinha Dub,International,[],
117946,Not too late,Moolen,International,[],
117970,The Interviews,Jared C. Balogh,Experimental,"['jochen arbeit', 'vladimir hirsch', 'union furnace', 'teleg', 'sound voice', 'ruela', 'philippe petit', 'mutantri', 'mauro sambo', 'ludo mich koen boyden', 'lee kwo', 'juan angel italiano', 'jaan patterson', 'jim sebor', 'viirgiile', 'ton haring', 'surrism', 'simon mathewson', 'ronny wrnes', 'osvaldo cibils', 'mr e', 'marisa wildwood gabe moon', 'lezet', 'kontroljet', 'joseph szymkowiak', 'william davison', 'uwe moellhusen', 'jeanette luchese', 'thomas havlik', 'subversive intentions', 'seiei jack', 'qkcofse', 'odor baby', 'miquel parera', 'mann racket', 'leif elggren', 'jukka-pekka kervinen', 'ah fork', 'jared balogh', 'the implicit order', 'haiiyuuko', 'dongle doc', 'datewithdeath', 'candlegravity', 'berthelot', 'ars sonor', 'anthony osborne', 'an eel', 'j a p', 'igor amokian', 'gx jupitter-larsen', 'dixie treichel', 'crank sturgeon', 'bryan lewis saunders', 'bernard dumaine', 'arco enarmonico', 'anthony donovan', 'ag davis', 'ion', 'hopek quirin', 'fake cats project', 'der domestizierte mensch', 'chris silver t', 'breathing space', 'arsenic strychnine', 'antonio de braga', 'anal sadist']",
118059,Front Runner,Blue Dot Sessions,Instrumental,[],
118070,After Dark,Project 5am,Electronic,"['wmfu', 'somafm', 'afrofuturism', 'st cecilia', 'ts eliot', 'idm', 'instrumental', 'downtempo chill-out', 'soundtrack', 'project 5am', 'flux without pause']",
118223,Baptism,PC-ONE,Experimental,[],
118276,Love Is The Happiest Way,PC-ONE,Experimental,[],
118478,XI,Ben Townsend,Experimental,[],
118503,5,Ron Shalom,Experimental,[],
118504,6,Toby Summerfield,Experimental,[],
118569,Hey You Guys,Cheese N Pot-C,Hip-Hop,[],
118618,Hanami Matsuri (花見祭り),Fabian Measures,Instrumental,[],
118735,Moonlight,The Golden Dawn,Folk,[],
118920,Golden,Little Glass Men,Electronic,[],
118952,Run,Igor Khabarov,Instrumental,[],
118953,Stay,Igor Khabarov,Instrumental,[],
118954,Try,Igor Khabarov,Instrumental,[],
118958,AVIATION CRAB ORCHESTRA (WAGNER),ODOR BABY,Experimental,[],
118972,AVIATION CRAB ORCHESTRA (INTANGIBLE 23 RADIO),ODOR BABY,Experimental,[],
119193,Tangerine cream,Puyo Puyo,Pop,"['children', 'kids']",
119257,like love,The Wades,Rock,[],
119379,Not_re_Da_me,Erick Gallun,Experimental,[],
119569,Devil Hell,Iron Metal,Rock,[],
119579,"A. And Now! More News, Debate, And Let's Not Forget Their Opinions / B. Commercial Break",Nicholas Smith,Experimental,[],
119719,imensa prece,manuel gordiani,Folk,[],
119726,o pescador,manuel gordiani,Folk,[],
119745,fire music,gordiani,Experimental,[],
119893,Xandre,Blue Dot Sessions,Instrumental,[],
119894,Villa,Blue Dot Sessions,Instrumental,[],
119900,Ballast,Blue Dot Sessions,Instrumental,[],
119940,Be Yourself,J Mano,Hip-Hop,[],
119942,Goals,J Mano,Hip-Hop,[],
119979,Hey You Guys (Acapella),Cheese N Pot-C,Hip-Hop,[],
119991,You Lost On Price Is Right,Cassette Tape Bandits,Hip-Hop,[],
120105,Happy Boccherini,Lanark,Pop,[],
120109,Accidental Beatnik,Coconut Monkeyrocket,Pop,[],
120111,Bicycle Fascism,Erick Gallun & Chris Stecker (Brain Science),Pop,[],
120161,Abchied Bruder (Happy Little Auld Lang Syne),Bros II,Experimental,[],
120188,New Years Party by Toptygin (live),Kim & Buran,Pop,[],
120194,Devil Exit From Fashion,Messer Chups,Pop,[],
120201,"So Be It Soviet, The Undertow",R. Stevie Moore (with Irwin Chusid),Pop,[],
120208,Comfort Stand Records Remix Project : Song #2,FortyOne,Pop,[],
120297,Anthills,Cory Gray,Instrumental,[],
120302,Coast To Coast,Cory Gray,Instrumental,[],
120304,Doctor 1,Cory Gray,Instrumental,[],
120308,Dudes On A Roof,Cory Gray,Instrumental,[],
120310,Gold Sunset,Cory Gray,Instrumental,[],
120314,Killingsworth Drop,Cory Gray,Instrumental,[],
120315,Life Size Head,Cory Gray,Instrumental,[],
120318,Nothing More Than Something,Cory Gray,Instrumental,[],
120321,Quoting Dead Comedians,Cory Gray,Instrumental,[],
120324,Spit Off The Bridge,Cory Gray,Instrumental,[],
120326,The Sink,Cory Gray,Instrumental,[],
120327,Walls Of A Cave,Cory Gray,Instrumental,[],
120328,Walls Of The World,Cory Gray,Instrumental,[],
120333,Clear Your Head,Cory Gray,Instrumental,[],
120771,They Made Me Monster,Aaron Mist,Instrumental,[],
120775,I Want You'll be Proud of Me,Aaron Mist,Instrumental,[],
120776,Whales Inside,Aaron Mist,Instrumental,[],
121256,Shake the Dust,King Capisce,Rock,[],
121319,the monorail,Coin Locker Kid,Hip-Hop,[],
121320,goldheart,Coin Locker Kid,Hip-Hop,[],
121323,idiotik,Coin Locker Kid,Hip-Hop,[],
121472,Archival (Emergence),Satellite Ensemble,Instrumental,[],
121651,Her History of Water,happiness in aeroplanes,Instrumental,[],
121657,Je suis Partout,happiness in aeroplanes,Instrumental,[],
121663,Bridgewater Triangle,happiness in aeroplanes,Instrumental,[],
121664,Sunken Lighthouse,happiness in aeroplanes,Instrumental,[],
121665,Wayward Docks,happiness in aeroplanes,Instrumental,[],
121737,Back On The Train,Frozen Houses,Pop,[],
121813,"Blood, Devastation, Death, War and Horror",Argument Clinic,Rock,[],
121915,Dub Kontrol Skank,Negritage,International,['negritage'],
121929,Dubbing time,Negritage,International,['negritage'],
121985,Broken Shadows,Faster,Experimental,[],
121998,Leftover Skin,Beauty School,Experimental,[],
122077,1000 Miles,Jahzzar,Rock,[],
122085,Placeholder,Jahzzar,Rock,[],
122086,Sometimes,Jahzzar,Rock,[],
122132,Woman of the Rain,J. Karl Bogartte & Jaan Patterson,Experimental,"['c hinz', 'william davison', 'alessandra celletti', 'john juan', 'p mosher', 's higgins', 'macu', 'binary slim', 'j bailey', 'the recordists', 'yoshihiro kikuchi', 'l feesey', 'j karl bogartte', 'patrizio pica', 'jurica jelic', 'hopek quirin', 'bryan lewis saunders', 'jochen arbeit', 'anthony donovan', 'john m bennett', 'herr penschuck', 'ag davis', 'travis johnson', 'anton mobin', 'acedia nuit', 'erick diego', 'the implicit order', 'dada ag', 'ion', 'clutter', 'jeremy gluck', 'leif elggren', 'lezet', 'john hyatt', 'surrism', 'otto von rhinau', 'vania rovisco', 'runar magnusson', 'darius greene', 'vziel', 'seiei jack']",
122153,daRundada Sys,suRRism,Experimental,"['c hinz', 'william davison', 'alessandra celletti', 'john juan', 'p mosher', 's higgins', 'macu', 'binary slim', 'j bailey', 'the recordists', 'yoshihiro kikuchi', 'l feesey', 'j karl bogartte', 'patrizio pica', 'jurica jelic', 'hopek quirin', 'bryan lewis saunders', 'jochen arbeit', 'anthony donovan', 'john m bennett', 'herr penschuck', 'ag davis', 'travis johnson', 'anton mobin', 'acedia nuit', 'erick diego', 'the implicit order', 'dada ag', 'ion', 'clutter', 'jeremy gluck', 'leif elggren', 'lezet', 'john hyatt', 'surrism', 'otto von rhinau', 'vania rovisco', 'runar magnusson', 'darius greene', 'vziel', 'seiei jack']",
122261,thirtyone,CXLVIII,Experimental,[],
122353,Walking In The Country,David Mumford,Folk,[],
122356,Wayfaring Stranger,David Mumford,Folk,[],
122357,Singing In The Rain,David Mumford,Folk,[],
122358,Night Without Sleep,David Mumford,Folk,[],
122359,The Wilderness / Ghosts,David Mumford,Folk,[],
122362,Twinkle Twinkle,David Mumford,Folk,[],
122364,Hannahlove,David Mumford,Folk,[],
122397,Cocaine Girl,Gorilla Chief,Rock,[],
122398,Outta Sight,Gorilla Chief,Rock,[],
122499,"""Wheel of time""",N-qia,Pop,"['indie-pop', 'electronic', 'acoustic']",
122500,"""Outsider girl""",Elisa Luu,Pop,"['indie-pop', 'electronic', 'acoustic']",
122503,"""Early bird""",Neeva feat Carol,Pop,"['indie-pop', 'electronic', 'acoustic']",
122533,"""Lucy's headphones""",Di Bos,Pop,"['indie-pop', 'electronic', 'acoustic']",
122578,"""Per uomini in pensione""",Medo's Little Trap,Pop,"['indie-pop', 'electronic', 'acoustic']",
122623,Two Hat Rag,Doctor Turtle,Instrumental,[],
122624,We Are;,A Ninja Slob Drew Me,Instrumental,[],
122628,Nallikari,A Ninja Slob Drew Me,Instrumental,[],
122632,The Glance,A Ninja Slob Drew Me,Instrumental,[],
122633,Inside,A Ninja Slob Drew Me,Instrumental,[],
122634,Morsa (One Week),A Ninja Slob Drew Me,Instrumental,[],
122651,Starting Over,Josh Spacek,Instrumental,[],
122685,Kaos o MoMa,Salmo,Rock,[],
122686,69 la dernière seconde,Salmo,Rock,[],
122803,wildly unexpected,The Carnys,Pop,[],
122804,smelliest,The Carnys,Pop,[],
122808,lions,The Carnys,Pop,[],
122832,Mount Rey,Sci Fi Industries,Electronic,[],
123099,I'll Make You Mine,Joanna Sternberg,Folk,[],
123273,Relax,Son Altesse Furieuse,Rock,[],
123438,Mustard Sally,The Dread,Hip-Hop,[],
123442,Wheels Of Fortune (411),The Dread,Hip-Hop,[],
123458,Vincent - Demo Tape Track 5,Ian Alex Mac,Instrumental,[],
123467,Let Her Go - Studio Tape Track 4,Ian Alex Mac,Instrumental,[],
123474,Dificult Landscapes,Dropout Patrol,Rock,[],
123488,Lanterns,Andrew Seistrup,Instrumental,[],
123490,Ketchup,David Mumford,Folk,['music for video'],
123506,About 10 Hours Looking At The Ceiling (Azureflux Arrange),Irisu Syndrome,Electronic,"['8bit', 'chip music']",
123647,Side B: Hall Of Dope / Chaos On The One (Part 2) / Old Snow,C-Doc,Hip-Hop,[],
123760,Woods,Hawkin,Instrumental,[],
123764,Week 4 - clarity,Hawkin,Instrumental,[],
123932,Dekotoraaaa!,Taseh,Electronic,[],
123934,Honk Kong,Taseh,Electronic,[],
123965,Freestlye 30,BenJamin Banger,Hip-Hop,[],
123968,Michael Van Allen,BenJamin Banger,Hip-Hop,[],
123969,Ric Flair,BenJamin Banger,Hip-Hop,[],
123972,Awkward Romance,BenJamin Banger,Hip-Hop,[],
123976,Big Gete Star,BenJamin Banger,Hip-Hop,[],
123978,"Fuck Yall, Im Goin Pop",BenJamin Banger,Hip-Hop,[],
124184,Heist,Bloodgod,Rock,[],
124201,Sungazers,Octagrape,Rock,[],
124391,Impulsion pt.1,Radius System,Rock,[],
124425,One Tortured Winter,Bob Bannister,Folk,[],
124509,'n Wind fuatan,Josef Nadek,Experimental,[],
124518,Sad Songs Pt.II - Unverklaerte Nacht,Fake Cats Project,Experimental,"['igor levshin', 'kirill makushin', 'alexei borisov']",
124702,Campus News Set Back Bill Interlude,K. Sparks,Hip-Hop,[],
124753,Kyoketsu Shoge,IM140,Electronic,[],
124754,Carry A Nation,Maartez,Electronic,[],
124870,"Five-O (Improvisation for Five Police Scanners, Three Synthesizers, and Sound Effects Tape)",Ross Oldenburg,Experimental,"['piano', 'scanner', 'beach', 'tape manipulation', 'speakerdust', 'avant-garde experimental']",
124874,Mindship,Sergey Cheremisinov,Instrumental,[],
124892,Proyecto U-4 (coda U-20),Gabriel Pereira Spurr,Experimental,[],
124915,Monument,Six Umbrellas,Electronic,[],
125002,Maiden Voyage,Let Me Crazy,Rock,[],
125154,Hipster's Call,Gorowski,Electronic,"['techno', 'electronic', 'dance', 'downtempo', 'break beats', 'chill-out']",
125157,The Far Land,Gorowski,Electronic,"['techno', 'electronic', 'dance', 'downtempo', 'break beats', 'chill-out']",
125158,Rhubarb,Gorowski,Electronic,"['techno', 'electronic', 'dance', 'downtempo', 'break beats', 'chill-out']",
125159,Reel Life,Gorowski,Electronic,"['techno', 'electronic', 'dance', 'downtempo', 'break beats', 'chill-out']",
125161,Love Is All,Gorowski,Electronic,"['techno', 'electronic', 'dance', 'downtempo', 'break beats', 'chill-out']",
125193,Fall In Love Again,Derek Clegg,Folk,[],
125237,Teo,Derek Baron,Experimental,"['power moves library', 'field recordings', 'derek baron', 'geographical pulsedrone']",
125239,Iglesia de Nuestra Señora de Fatima,Derek Baron,Experimental,"['power moves library', 'field recordings', 'derek baron', 'geographical pulsedrone']",
125286,Tonight (Beat Doctor edit),Redmann,Electronic,[],
125288,Lava Lamp (Blastculture 3:28AM remix),Phish Funk,Electronic,[],
125432,Haunted Beach Party,The Pandoras,Rock,[],
125616,Waypoint 7,Blue Dot Sessions,Instrumental,[],
125681,Eventual Victory,Blue Dot Sessions,Instrumental,[],
125721,Swims,Babe Parade,Pop,[],
125774,Bone Rattle,Atlantic Thrills,Rock,[],
125814,Shadow Play,Blue Dot Sessions,Instrumental,[],
125818,Lowbrow,Blue Dot Sessions,Instrumental,[],
125825,Gondola Blue,Blue Dot Sessions,Instrumental,[],
125999,Zon,Gorowski,Electronic,"['techno', 'electronic', 'dance', 'downtempo', 'break beats', 'chill-out']",
126016,Midday,Blue Dot Sessions,Instrumental,[],
126102,Conscience Down,No Lala,Pop,[],
126103,Extra Pay,No Lala,Pop,[],
126104,Just Fine,No Lala,Pop,[],
126187,Palavras do Silencio,Joao Picoito,Instrumental,[],
126188,Just Dream,Joao Picoito,Instrumental,[],
126215,Cab Ride,Blue Dot Sessions,Instrumental,[],
126220,Monder,Blue Dot Sessions,Instrumental,[],
126221,Naram​-​Sin,Ø+yn + GMC,Experimental,"['south america', 'electroacoustic', 'drone', 'south american music', 'experimental', 'free folk', 'shamanic']",
126223,Cumbia Masonica,Ø+yn + GMC,Experimental,"['south america', 'electroacoustic', 'drone', 'south american music', 'experimental', 'free folk', 'shamanic']",
126224,Estela Tractus,Ø+yn + GMC,Experimental,"['south america', 'electroacoustic', 'drone', 'south american music', 'experimental', 'free folk', 'shamanic']",
126226,الغول,Ø+yn + GMC,Experimental,"['south america', 'electroacoustic', 'drone', 'south american music', 'experimental', 'free folk', 'shamanic']",
126229,Javan,Blue Dot Sessions,Instrumental,[],
126230,Mosic,Blue Dot Sessions,Instrumental,[],
126233,Thread Magenta,Blue Dot Sessions,Instrumental,[],
126240,Speaking in Hushed Tones,Squire Tuck,Instrumental,"['acoustic and electric guitar', 'electric folk']",
126283,On Three Legs,Blue Dot Sessions,Instrumental,[],
126290,Thread Ceylon,Blue Dot Sessions,Instrumental,[],
126292,Universal Warrior (Special Edition),Gorowski,Electronic,"['techno', 'electronic', 'dance', 'downtempo', 'break beats', 'chill-out']",
126295,Living on the Wind,Andy G. Cohen,Rock,"['acoustic', 'folk', 'instrumental', 'indie post-rock', 'post-rock', 'acoustic guitar', 'indie folk', 'background music']",
126320,Juha's Kantele,Janneh,Instrumental,[],
126357,wuzzah monster,Boonesboro,Pop,[],
126398,Spirituals,Shy Kids,Pop,[],
126401,Flow Thru Another,Shy Kids,Pop,[],
